"","tip_percent","hour"
"72386",28.57,14
"72387",25.38,19
"72388",20.69,22
"72389",20.67,10
"72390",0,12
"72391",21.45,15
"72392",31.71,9
"72393",27.69,11
"72394",21.88,14
"72395",17.27,10
"72396",10.53,16
"72397",30.48,14
"72398",23,9
"72399",21.88,20
"72400",5.13,15
"72401",19.23,18
"72402",5.41,16
"72403",21.08,19
"72404",27.5,19
"72405",5.88,14
"72406",28.89,8
"72407",10.26,4
"72408",15.62,19
"72409",12,16
"72410",8,10
"72411",27.33,15
"72412",7.41,23
"72413",18.02,0
"72414",14.29,22
"72415",24.42,21
"72416",24.09,21
"72417",27.2,20
"72418",20,22
"72419",19.28,10
"72420",20.81,18
"72421",21.03,12
"72422",14.29,3
"72423",18.52,23
"72424",23.47,5
"72425",24.24,19
"72426",20,15
"72427",23.56,12
"72428",17.02,8
"72429",16.33,14
"72430",17.39,18
"72431",22,12
"72432",23.2,12
"72433",24.8,15
"72434",14.29,0
"72435",30,22
"72436",21.39,14
"72437",21.33,7
"72438",14.04,13
"72439",21.93,20
"72440",7.69,7
"72441",23.33,22
"72442",0,17
"72443",21.6,12
"72444",21.1,12
"72445",0,18
"72446",23.12,23
"72447",31.3,15
"72448",0,18
"72449",22.26,21
"72450",11.11,6
"72451",39.75,20
"72452",23.33,21
"72453",16.67,15
"72454",27.2,16
"72455",28.1,1
"72456",21.43,10
"72457",24,1
"72458",20.34,13
"72459",18.18,18
"72460",21.41,0
"72461",21.58,13
"72462",21.79,0
"72463",21.67,18
"72464",28.04,20
"72465",22.46,14
"72466",14.49,21
"72467",21.88,12
"72468",20.94,23
"72469",27.5,11
"72470",23.43,19
"72471",22.89,22
"72472",34,19
"72473",30.77,0
"72474",32,17
"72475",21.19,15
"72476",23.25,2
"72477",19.05,20
"72478",22.5,21
"72479",26.21,11
"72480",21.15,16
"72481",21.19,16
"72482",22.22,21
"72483",26.36,19
"72484",14.81,23
"72485",23.79,18
"72486",4.65,9
"72487",21.68,14
"72488",21.33,8
"72489",20.39,18
"72490",0,18
"72491",26,17
"72492",22.91,12
"72493",25.54,19
"72494",21.36,8
"72495",21.15,20
"72496",23.47,5
"72497",24.35,20
"72498",24.33,2
"72499",22,7
"72500",22.29,12
"72501",21.5,14
"72502",22.46,7
"72503",27.73,9
"72504",26.82,7
"72505",22.25,18
"72506",16.22,21
"72507",27,13
"72508",23.71,22
"72509",23.13,18
"72510",21.68,10
"72511",15.38,19
"72512",22.22,20
"72513",12.9,6
"72514",26,19
"72515",10.48,22
"72516",22.48,22
"72517",19.35,21
"72518",23.56,6
"72519",22.29,12
"72520",21.36,9
"72521",18.18,17
"72522",23.6,19
"72523",27.69,7
"72524",22.13,16
"72525",24.03,15
"72526",16.67,19
"72527",24.24,19
"72528",26.86,4
"72529",21.27,22
"72530",28.75,19
"72531",20.79,11
"72532",22.6,5
"72533",6.45,19
"72534",21.2,6
"72535",21.93,22
"72536",16.67,17
"72537",28.46,19
"72538",11.32,12
"72539",22.17,21
"72540",25,23
"72541",21.47,21
"72542",21.26,19
"72543",20.97,15
"72544",21.43,18
"72545",47.62,15
"72546",23.47,21
"72547",22.27,20
"72548",26.5,20
"72549",18.85,17
"72550",22.63,21
"72551",21.5,17
"72552",21.11,21
"72553",17.14,12
"72554",20.72,23
"72555",22.17,22
"72556",22.38,5
"72557",23.72,18
"72558",22.88,17
"72559",8,15
"72560",0,10
"72561",18.18,14
"72562",35.19,1
"72563",21.33,9
"72564",6.45,23
"72565",10.91,11
"72566",34.11,21
"72567",22.5,16
"72568",22.17,22
"72569",24,20
"72570",21.19,19
"72571",21.41,23
"72572",21.39,12
"72573",27.67,23
"72574",24,20
"72575",20,12
"72576",6.15,10
"72577",22.67,17
"72578",20.75,15
"72579",23.06,2
"72580",14.29,11
"72581",22.5,0
"72582",21.68,7
"72583",25.56,21
"72584",29.33,7
"72585",23,12
"72586",0,11
"72587",21.93,3
"72588",20.77,15
"72589",20,18
"72590",24.5,19
"72591",21.21,1
"72592",23.53,0
"72593",18.18,17
"72594",34.88,21
"72595",22.77,18
"72596",10.53,7
"72597",0,11
"72598",33.33,3
"72599",22.98,15
"72600",23.71,23
"72601",0,23
"72602",23.47,20
"72603",38.31,16
"72604",7.14,23
"72605",24,17
"72606",23.12,21
"72607",27.69,10
"72608",29.33,22
"72609",21.58,2
"72610",21.24,22
"72611",23.08,14
"72612",21.39,14
"72613",20.68,10
"72614",23.56,13
"72615",22.46,9
"72616",15.62,4
"72617",26.3,19
"72618",23.57,22
"72619",23.6,19
"72620",34.8,11
"72621",10.77,1
"72622",21.92,23
"72623",25.56,1
"72624",32.5,17
"72625",22,11
"72626",32.82,19
"72627",33.09,18
"72628",25.2,1
"72629",20,12
"72630",10,19
"72631",12,16
"72632",21.85,1
"72633",33.69,13
"72634",23,10
"72635",30.63,18
"72636",16.67,21
"72637",29,18
"72638",21.62,3
"72639",30.7,23
"72640",21.39,15
"72641",21.67,13
"72642",31.43,18
"72643",21.43,8
"72644",12.5,12
"72645",21,23
"72646",23.97,17
"72647",22.73,13
"72648",21.52,11
"72649",11.11,14
"72650",21.39,8
"72651",21.68,14
"72652",14.29,23
"72653",20.65,0
"72654",21.04,21
"72655",22.31,14
"72656",28.75,17
"72657",23.33,19
"72658",18.18,17
"72659",23.33,7
"72660",6.67,10
"72661",25.78,4
"72662",20.67,23
"72663",22.38,20
"72664",21.07,8
"72665",18.33,8
"72666",24.8,19
"72667",24,0
"72668",20.86,12
"72669",25.56,3
"72670",15.28,17
"72671",11.62,21
"72672",20.73,11
"72673",14.29,15
"72674",29.71,1
"72675",24.33,20
"72676",22.31,17
"72677",10.53,20
"72678",23.47,9
"72679",21.31,19
"72680",14.81,7
"72681",21.33,18
"72682",22.67,8
"72683",27.81,19
"72684",20.34,17
"72685",25.2,3
"72686",22.14,11
"72687",22,23
"72688",24,21
"72689",21.67,14
"72690",20,22
"72691",30,8
"72692",0,13
"72693",16.92,14
"72694",22.17,21
"72695",22,10
"72696",27,14
"72697",21,8
"72698",16.67,18
"72699",22.78,23
"72700",22.95,9
"72701",21.67,14
"72702",13.64,12
"72703",6.49,8
"72704",29,7
"72705",22.8,20
"72706",15.38,3
"72707",22.91,11
"72708",22.31,15
"72709",21.68,21
"72710",22,9
"72711",15.05,15
"72712",20.86,12
"72713",21.05,8
"72714",15,23
"72715",8,9
"72716",22.14,9
"72717",23.17,9
"72718",22.57,20
"72719",23.43,16
"72720",0,7
"72721",18.93,10
"72722",25.83,19
"72723",34.44,14
"72724",7.14,3
"72725",24.55,21
"72726",22.14,14
"72727",0,19
"72728",25,0
"72729",18.18,10
"72730",22.36,0
"72731",12,17
"72732",22.29,12
"72733",21.14,15
"72734",22.91,15
"72735",0,15
"72736",6.06,16
"72737",20.68,21
"72738",22,19
"72739",0,10
"72740",15.86,7
"72741",24.33,2
"72742",21.11,20
"72743",21.53,16
"72744",24.33,23
"72745",9.09,17
"72746",20,2
"72747",21.11,23
"72748",22.04,17
"72749",21.19,0
"72750",11.11,19
"72751",13.33,8
"72752",22.44,0
"72753",42,17
"72754",21.6,12
"72755",31.6,20
"72756",22.92,17
"72757",24.24,20
"72758",13.79,13
"72759",8,13
"72760",26.17,11
"72761",57.14,19
"72762",14.71,17
"72763",23.57,1
"72764",25.59,14
"72765",29.33,23
"72766",21.78,10
"72767",0,18
"72768",8.33,18
"72769",21.41,2
"72770",21.5,13
"72771",22.4,20
"72772",15.17,23
"72773",21.18,22
"72774",11.76,10
"72775",21.39,6
"72776",22.4,18
"72777",21.41,17
"72778",20.84,13
"72779",22.73,10
"72780",22.5,9
"72781",23.75,18
"72782",31.03,7
"72783",20.89,14
"72784",23.73,11
"72785",14.34,1
"72786",14.62,13
"72787",16.67,16
"72788",26.74,23
"72789",7.14,9
"72790",22.44,5
"72791",22.5,15
"72792",10.26,11
"72793",29,10
"72794",26.25,7
"72795",13.33,8
"72796",22.57,17
"72797",21.24,23
"72798",37.74,5
"72799",25.14,17
"72800",25.95,12
"72801",23.89,18
"72802",24.8,18
"72803",26.32,17
"72804",24,19
"72805",23.47,23
"72806",22.36,20
"72807",22.36,22
"72808",20.42,10
"72809",0,8
"72810",21.43,8
"72811",21.52,12
"72812",21.39,8
"72813",21.43,10
"72814",24.82,17
"72815",21.76,18
"72816",13.33,18
"72817",21.25,16
"72818",11.59,22
"72819",21.52,14
"72820",16.67,14
"72821",26.05,8
"72822",16.67,20
"72823",25.59,4
"72824",16.67,9
"72825",20,21
"72826",26.56,9
"72827",24.17,20
"72828",22.4,18
"72829",22.46,19
"72830",30,0
"72831",8.16,17
"72832",13.33,8
"72833",22.25,16
"72834",27,8
"72835",8.24,9
"72836",23.06,0
"72837",30.77,1
"72838",0.11,20
"72839",22.29,14
"72840",11.43,23
"72841",26.45,3
"72842",40,7
"72843",22,7
"72844",22.91,10
"72845",11.11,12
"72846",0,14
"72847",14.29,18
"72848",21.15,9
"72849",35.2,22
"72850",35.33,7
"72851",22.27,21
"72852",22.4,8
"72853",21.6,12
"72854",36.67,14
"72855",23.06,1
"72856",26,16
"72857",33.89,21
"72858",23.43,11
"72859",28,12
"72860",30.91,20
"72861",22.14,8
"72862",23.04,18
"72863",34.44,10
"72864",21.58,7
"72865",22.46,9
"72866",29.2,13
"72867",26.5,23
"72868",22.75,11
"72869",0,2
"72870",22.91,14
"72871",27.3,18
"72872",24,0
"72873",26.18,12
"72874",31.43,17
"72875",23.57,22
"72876",0,14
"72877",10.68,23
"72878",20,23
"72879",22.46,14
"72880",22,0
"72881",18.12,19
"72882",29.29,20
"72883",22.91,14
"72884",0,0
"72885",21.03,9
"72886",23.63,11
"72887",20.31,11
"72888",23,7
"72889",19.05,11
"72890",22.87,17
"72891",21.6,15
"72892",9.09,20
"72893",21.85,21
"72894",24.55,19
"72895",9.52,2
"72896",14.29,16
"72897",17.42,17
"72898",37.78,17
"72899",29,1
"72900",16.67,0
"72901",22.89,21
"72902",17.65,10
"72903",21.88,10
"72904",22.48,0
"72905",13.33,20
"72906",21.45,7
"72907",20.91,9
"72908",26.67,18
"72909",15.38,15
"72910",22,15
"72911",28.73,11
"72912",24.38,18
"72913",21.25,22
"72914",28.73,11
"72915",25.38,19
"72916",22.29,9
"72917",10,10
"72918",22,9
"72919",13.33,2
"72920",22.4,19
"72921",26.67,3
"72922",20.71,15
"72923",22.74,22
"72924",21.1,9
"72925",0,10
"72926",20.88,18
"72927",21.68,17
"72928",10.76,23
"72929",16.67,21
"72930",20.71,14
"72931",22.13,16
"72932",26.15,14
"72933",0,18
"72934",23.12,2
"72935",66.67,22
"72936",21.25,21
"72937",22.14,7
"72938",23.57,22
"72939",25.65,13
"72940",20,0
"72941",21.68,10
"72942",25.83,14
"72943",23.85,22
"72944",32.69,2
"72945",15.56,13
"72946",32.29,21
"72947",23.57,3
"72948",24.09,5
"72949",28,17
"72950",20.74,17
"72951",21.07,10
"72952",22.22,1
"72953",21.3,7
"72954",31.67,23
"72955",21.76,18
"72956",22.78,21
"72957",23.71,23
"72958",18.46,1
"72959",21.43,23
"72960",20.56,16
"72961",20.75,10
"72962",16,7
"72963",21.14,15
"72964",32.22,9
"72965",19.61,0
"72966",10.81,18
"72967",21.5,14
"72968",23.56,6
"72969",23.33,20
"72970",14.29,18
"72971",0,3
"72972",28.57,9
"72973",7.69,20
"72974",23.71,1
"72975",21.36,12
"72976",22,7
"72977",22.5,12
"72978",32.22,15
"72979",21.03,13
"72980",25.65,13
"72981",22.5,23
"72982",10,14
"72983",30.03,16
"72984",21.61,22
"72985",13.33,10
"72986",23.47,1
"72987",20,19
"72988",23,7
"72989",24,12
"72990",28.57,2
"72991",12.9,9
"72992",28.67,0
"72993",17.39,9
"72994",22.78,23
"72995",30.11,20
"72996",20.45,23
"72997",21.78,10
"72998",21.25,12
"72999",30.91,2
"73000",20.26,11
"73001",13.51,23
"73002",10.34,7
"73003",20.73,11
"73004",20.41,14
"73005",10,7
"73006",25.77,15
"73007",25.38,18
"73008",25.83,19
"73009",0,2
"73010",21.93,2
"73011",21.52,8
"73012",32.35,14
"73013",9.47,9
"73014",22.27,20
"73015",22.13,6
"73016",21.6,10
"73017",11.86,22
"73018",16.19,10
"73019",0,18
"73020",30.77,0
"73021",18.42,23
"73022",21.88,7
"73023",6.67,21
"73024",27.29,16
"73025",32.22,21
"73026",4.76,8
"73027",26.25,2
"73028",16.5,15
"73029",21.28,14
"73030",26.15,16
"73031",21.45,10
"73032",21.45,15
"73033",22.46,14
"73034",22.74,20
"73035",8.33,20
"73036",20.29,15
"73037",10.63,17
"73038",36,10
"73039",0,2
"73040",11.54,9
"73041",13.16,14
"73042",23.56,12
"73043",18.18,20
"73044",20.81,17
"73045",23.56,13
"73046",8.8,19
"73047",13.33,0
"73048",22.46,17
"73049",24.8,17
"73050",0,7
"73051",20.49,19
"73052",18.18,12
"73053",21.58,18
"73054",20.67,15
"73055",10.3,20
"73056",21.88,9
"73057",25.95,14
"73058",21.08,22
"73059",26.34,16
"73060",21.88,10
"73061",22.17,21
"73062",22.29,9
"73063",20,20
"73064",22.89,23
"73065",9.52,23
"73066",20.92,20
"73067",16.67,15
"73068",23.12,23
"73069",23.33,14
"73070",21,16
"73071",21.3,10
"73072",10.81,22
"73073",21.52,9
"73074",30.71,12
"73075",27.67,22
"73076",33.71,0
"73077",7.14,2
"73078",22.29,17
"73079",0,19
"73080",20.7,14
"73081",21.36,8
"73082",5.71,23
"73083",24,21
"73084",30,10
"73085",33.43,6
"73086",24.57,10
"73087",21.93,23
"73088",20.76,22
"73089",11.76,7
"73090",23.12,23
"73091",22,10
"73092",20.67,7
"73093",22,12
"73094",11.76,20
"73095",27,15
"73096",8.12,14
"73097",21.73,0
"73098",24.55,20
"73099",21.45,11
"73100",20.86,13
"73101",24.43,21
"73102",21.28,9
"73103",22.29,19
"73104",21.88,9
"73105",23.06,7
"73106",23.2,14
"73107",20.94,12
"73108",32.67,8
"73109",21.58,22
"73110",13.33,23
"73111",17,7
"73112",21.11,8
"73113",24.33,1
"73114",20.95,11
"73115",24.38,18
"73116",16.67,7
"73117",26.94,0
"73118",0,10
"73119",21.49,23
"73120",23.75,13
"73121",21.68,0
"73122",21.64,18
"73123",21.04,0
"73124",0,15
"73125",16.47,19
"73126",22.29,15
"73127",14.29,21
"73128",22.6,23
"73129",21.43,11
"73130",14.17,22
"73131",23.06,21
"73132",22.31,9
"73133",19.05,23
"73134",21.39,8
"73135",21.58,10
"73136",13.89,15
"73137",23,20
"73138",22.46,12
"73139",0,13
"73140",23.06,20
"73141",20.45,20
"73142",21.6,12
"73143",27.5,8
"73144",18,9
"73145",21.36,10
"73146",16.67,0
"73147",27.2,19
"73148",26,9
"73149",26.3,15
"73150",42.94,19
"73151",10,22
"73152",13.33,19
"73153",17.14,11
"73154",20.28,7
"73155",15.79,18
"73156",16,13
"73157",20.55,0
"73158",25.78,23
"73159",20.64,9
"73160",21.35,23
"73161",29.33,2
"73162",21.28,16
"73163",24.17,20
"73164",23.85,23
"73165",23.57,22
"73166",24.33,22
"73167",28.57,10
"73168",13.79,9
"73169",29,14
"73170",17.27,6
"73171",22.88,19
"73172",21.25,11
"73173",22,16
"73174",21.45,12
"73175",15.75,8
"73176",26.55,16
"73177",22,22
"73178",6.25,14
"73179",34,16
"73180",20.88,14
"73181",30.74,9
"73182",22,12
"73183",23.33,17
"73184",9.09,5
"73185",20.91,0
"73186",12.5,9
"73187",11.37,23
"73188",29.71,0
"73189",28.57,13
"73190",13.47,5
"73191",18.18,11
"73192",21.6,12
"73193",27.86,10
"73194",21.52,9
"73195",15.38,15
"73196",10.85,22
"73197",33.69,7
"73198",22.74,22
"73199",17.14,13
"73200",21.6,10
"73201",23.06,20
"73202",36,18
"73203",24.33,18
"73204",10.55,20
"73205",21.07,15
"73206",16.47,23
"73207",15.38,3
"73208",21.68,13
"73209",22.67,20
"73210",11.13,5
"73211",21.62,4
"73212",24.1,12
"73213",21.85,17
"73214",25.74,7
"73215",22.19,20
"73216",7.55,16
"73217",33.33,16
"73218",22,15
"73219",21.56,21
"73220",20.29,5
"73221",21.76,16
"73222",30.53,15
"73223",7.69,4
"73224",22,17
"73225",23.85,4
"73226",0,0
"73227",22.91,9
"73228",23.12,2
"73229",20.77,9
"73230",24.12,17
"73231",15.62,8
"73232",22.46,7
"73233",23.2,13
"73234",24.67,19
"73235",29.71,21
"73236",26.86,14
"73237",23.85,23
"73238",25,23
"73239",38.44,7
"73240",26.17,18
"73241",21.72,23
"73242",31.26,1
"73243",27.59,15
"73244",15.38,13
"73245",21.07,13
"73246",0,13
"73247",32.5,9
"73248",24,10
"73249",13.33,19
"73250",21.33,10
"73251",25,21
"73252",21.03,19
"73253",21.3,10
"73254",26.56,15
"73255",9.52,7
"73256",26.32,20
"73257",18.18,16
"73258",21.67,16
"73259",21.68,13
"73260",8.33,1
"73261",22.02,19
"73262",29.33,9
"73263",21.52,4
"73264",21.25,7
"73265",13.95,21
"73266",22.29,14
"73267",21.79,22
"73268",16.67,15
"73269",31.44,1
"73270",25,0
"73271",23.11,23
"73272",14.29,13
"73273",16.67,21
"73274",13.33,14
"73275",34,11
"73276",21.71,17
"73277",21.2,13
"73278",22.12,19
"73279",22,12
"73280",17.65,15
"73281",10.34,19
"73282",21.43,13
"73283",29.29,23
"73284",17.29,21
"73285",29.94,13
"73286",25.48,15
"73287",21.27,2
"73288",0,3
"73289",29.54,9
"73290",27.73,11
"73291",15.38,2
"73292",12.9,10
"73293",21.39,16
"73294",25.2,3
"73295",24.8,16
"73296",34.8,15
"73297",22.44,15
"73298",23.25,20
"73299",20,6
"73300",10.34,22
"73301",22,13
"73302",25.38,19
"73303",21.33,13
"73304",0,19
"73305",28.73,9
"73306",100,10
"73307",21.05,0
"73308",20,19
"73309",8.33,17
"73310",26.36,16
"73311",20.42,11
"73312",16.67,9
"73313",26.21,8
"73314",21.68,14
"73315",62.5,10
"73316",21.76,18
"73317",22.73,12
"73318",22.22,18
"73319",0,16
"73320",22.13,8
"73321",32.22,17
"73322",22.17,21
"73323",17.5,5
"73324",25,23
"73325",27.22,19
"73326",22.94,0
"73327",13.95,20
"73328",29.68,19
"73329",22,22
"73330",13.33,20
"73331",24.12,19
"73332",13.64,11
"73333",21.58,12
"73334",21.14,13
"73335",20,11
"73336",20,11
"73337",30.35,17
"73338",23.57,0
"73339",14.29,13
"73340",24,21
"73341",22.57,20
"73342",33.25,21
"73343",20.9,22
"73344",21.2,10
"73345",5.71,15
"73346",22.22,23
"73347",26.67,19
"73348",26.36,16
"73349",22.63,20
"73350",22.67,12
"73351",24.8,16
"73352",25.27,6
"73353",19.39,4
"73354",25.69,8
"73355",14.29,13
"73356",28.73,13
"73357",23.57,4
"73358",12.63,5
"73359",13.95,19
"73360",21.73,21
"73361",23,9
"73362",26.36,17
"73363",22,12
"73364",19.75,0
"73365",13.33,12
"73366",21.44,2
"73367",11.76,13
"73368",13.04,10
"73369",21.88,7
"73370",22.48,21
"73371",26.51,17
"73372",3.88,23
"73373",15.38,13
"73374",25.78,6
"73375",28.33,2
"73376",26.4,9
"73377",20,15
"73378",30,19
"73379",12.5,4
"73380",22.17,21
"73381",23.97,15
"73382",50,18
"73383",28.33,10
"73384",15.38,18
"73385",22.08,20
"73386",0,23
"73387",20.75,9
"73388",22.5,22
"73389",23.57,21
"73390",25.38,16
"73391",24.17,22
"73392",11.76,9
"73393",23.71,21
"73394",15.38,3
"73395",22.26,1
"73396",11.43,0
"73397",10.53,15
"73398",13.33,21
"73399",22.08,22
"73400",19.05,22
"73401",21.28,4
"73402",21.14,21
"73403",24.67,19
"73404",22.13,15
"73405",25,10
"73406",20.39,11
"73407",23.47,2
"73408",22,4
"73409",21.24,22
"73410",13.33,23
"73411",11.45,9
"73412",21.67,11
"73413",21.41,22
"73414",26.67,13
"73415",29,18
"73416",14.67,12
"73417",22.14,7
"73418",23.6,17
"73419",21.14,16
"73420",29.7,1
"73421",14.17,1
"73422",20.85,1
"73423",21.78,6
"73424",12,13
"73425",20.42,18
"73426",22.94,22
"73427",21.36,14
"73428",14.18,18
"73429",22.17,22
"73430",5.71,23
"73431",43.24,21
"73432",12.5,17
"73433",22.38,22
"73434",15.86,7
"73435",16.67,19
"73436",21.28,15
"73437",13.79,20
"73438",23.53,17
"73439",2,11
"73440",35.81,20
"73441",21.3,18
"73442",21.1,19
"73443",7.41,14
"73444",31.71,8
"73445",22.91,10
"73446",24.24,18
"73447",21.43,16
"73448",22.08,22
"73449",20.83,23
"73450",22.4,14
"73451",30,9
"73452",31.49,22
"73453",22.46,10
"73454",33.33,18
"73455",27.24,21
"73456",30.91,21
"73457",22.26,1
"73458",28,19
"73459",22.94,20
"73460",28.87,19
"73461",22.67,18
"73462",26.94,20
"73463",21.45,6
"73464",9.09,13
"73465",26.11,6
"73466",23.85,2
"73467",23.12,0
"73468",15.79,23
"73469",20.86,16
"73470",20.97,11
"73471",21.84,19
"73472",20.88,9
"73473",17.86,18
"73474",15.38,12
"73475",23.79,19
"73476",15.79,12
"73477",10,17
"73478",31.66,13
"73479",23.43,17
"73480",24,12
"73481",21.68,8
"73482",21.79,6
"73483",10.53,7
"73484",18.75,15
"73485",13.79,17
"73486",6.25,1
"73487",20.78,22
"73488",23.89,19
"73489",24.33,21
"73490",32.67,14
"73491",12,7
"73492",27.16,14
"73493",25.2,20
"73494",10.34,18
"73495",15,7
"73496",22.63,21
"73497",21.6,16
"73498",15,6
"73499",29.33,22
"73500",2.6,19
"73501",30.33,20
"73502",21.78,15
"73503",20.83,10
"73504",21.67,23
"73505",32.8,13
"73506",20.81,13
"73507",26.21,10
"73508",13.79,19
"73509",31.54,19
"73510",21.68,16
"73511",26.18,3
"73512",21.68,9
"73513",23.2,19
"73514",24.39,20
"73515",0,6
"73516",27.22,13
"73517",21.36,12
"73518",14.29,13
"73519",20,21
"73520",22.06,16
"73521",20.47,14
"73522",22.67,12
"73523",12.5,21
"73524",21.89,19
"73525",0,3
"73526",20,1
"73527",22.5,12
"73528",22.67,13
"73529",21.19,23
"73530",0,14
"73531",22.29,7
"73532",23.85,0
"73533",21.78,10
"73534",28,19
"73535",6.17,23
"73536",22.5,9
"73537",0,9
"73538",22.13,14
"73539",0,20
"73540",21.67,22
"73541",25,6
"73542",21.68,2
"73543",66.67,8
"73544",27.73,15
"73545",25.2,20
"73546",11.11,8
"73547",0,1
"73548",21.45,13
"73549",10.26,12
"73550",22.13,14
"73551",0,19
"73552",36.36,7
"73553",34.11,22
"73554",22.67,15
"73555",22.69,17
"73556",0,13
"73557",23.33,8
"73558",32,0
"73559",11.11,15
"73560",21.1,13
"73561",27.6,21
"73562",34.33,23
"73563",25.17,22
"73564",15.79,13
"73565",23.2,13
"73566",14.29,0
"73567",12.5,20
"73568",23.75,10
"73569",11.11,23
"73570",8.33,13
"73571",21.36,11
"73572",21.52,20
"73573",17.65,9
"73574",21.92,23
"73575",28.67,23
"73576",21.28,2
"73577",21.6,12
"73578",16.29,14
"73579",12,4
"73580",22.91,12
"73581",27.86,16
"73582",22,14
"73583",21.78,10
"73584",26.76,4
"73585",21.6,18
"73586",26.25,23
"73587",18.18,19
"73588",29.09,18
"73589",10.53,19
"73590",22.22,16
"73591",16.67,12
"73592",29.33,23
"73593",23.71,20
"73594",21.3,22
"73595",27.1,2
"73596",20.91,16
"73597",0,21
"73598",21.79,21
"73599",6.45,21
"73600",22.6,23
"73601",21.88,12
"73602",22.26,20
"73603",22.6,23
"73604",20.91,7
"73605",25,8
"73606",15.38,20
"73607",13.6,6
"73608",24,9
"73609",26,19
"73610",20,10
"73611",15.38,18
"73612",16.67,12
"73613",22.91,10
"73614",16.67,0
"73615",20,1
"73616",10,14
"73617",24,23
"73618",21.15,11
"73619",22.17,23
"73620",23.74,11
"73621",24.29,13
"73622",21.6,12
"73623",24.33,0
"73624",11.54,8
"73625",21.57,19
"73626",35.33,9
"73627",30.29,18
"73628",33.5,23
"73629",32.86,8
"73630",0,22
"73631",20.83,8
"73632",26.18,19
"73633",11.76,6
"73634",23.85,20
"73635",0,12
"73636",17.78,6
"73637",22.48,19
"73638",22.67,11
"73639",21.25,8
"73640",20.8,10
"73641",24.33,21
"73642",8.7,12
"73643",0,10
"73644",21.05,0
"73645",26.32,17
"73646",13.95,6
"73647",21.36,15
"73648",22,10
"73649",35.2,2
"73650",11.11,8
"73651",11.76,16
"73652",29.33,23
"73653",21.28,10
"73654",22.91,12
"73655",21.39,20
"73656",24.17,21
"73657",27.07,19
"73658",22.31,9
"73659",6.25,9
"73660",32.53,10
"73661",23.5,17
"73662",28.1,0
"73663",23.47,5
"73664",0,20
"73665",13.33,15
"73666",0,2
"73667",16.2,10
"73668",26.67,12
"73669",33.48,18
"73670",29,10
"73671",28.33,15
"73672",33.36,18
"73673",29.17,10
"73674",22.8,17
"73675",25,22
"73676",21.88,8
"73677",21.67,14
"73678",15.38,16
"73679",0,23
"73680",31.43,17
"73681",21.23,7
"73682",13.33,7
"73683",20.83,23
"73684",25.51,16
"73685",21.68,10
"73686",20.74,21
"73687",30.21,18
"73688",23.25,21
"73689",26.52,19
"73690",19.23,16
"73691",23.12,23
"73692",22.13,9
"73693",21.19,14
"73694",13.62,5
"73695",21.68,17
"73696",26.36,16
"73697",21.15,12
"73698",13.33,9
"73699",20.5,21
"73700",28,18
"73701",12.5,2
"73702",8.82,16
"73703",10,18
"73704",27.86,13
"73705",22.4,9
"73706",21.78,8
"73707",7.55,11
"73708",22.38,19
"73709",21.45,8
"73710",24.33,22
"73711",22,9
"73712",23,14
"73713",12.89,22
"73714",23.25,21
"73715",20,6
"73716",26.25,3
"73717",9.52,22
"73718",4.24,15
"73719",0,22
"73720",16.83,19
"73721",12.31,16
"73722",20.55,22
"73723",21.07,16
"73724",22.89,23
"73725",27.67,21
"73726",22.74,21
"73727",15.38,0
"73728",22.26,19
"73729",28.33,7
"73730",33.65,17
"73731",9.76,12
"73732",16.5,9
"73733",22,15
"73734",21.72,23
"73735",9.09,17
"73736",21.25,12
"73737",27.5,20
"73738",22.73,11
"73739",20.97,12
"73740",22.38,23
